insideTemperature;summary;outsideTemperature;date
76.05;Partly Cloudy;76.05;09/03/2013
75.53;Partly Cloudy;75.53;10/03/2013
73.7;Clear;73.7;11/03/2013
71.07;Clear;71.07;12/03/2013
66.49;Clear;66.49;13/03/2013
62.85;Clear;62.85;14/03/2013
59.66;Clear;59.66;15/03/2013
57.24;Clear;57.24;16/03/2013
55.81;Clear;55.81;17/03/2013
54.65;Clear;54.65;18/03/2013
53.7;Clear;53.7;19/03/2013
52.5;Clear;52.5;20/03/2013
51.22;Clear;51.22;21/03/2013
51.5;Clear;51.5;22/03/2013
55.81;Clear;55.81;23/03/2013
61.66;Clear;61.66;24/03/2013
67.48;Clear;67.48;25/03/2013
72.27;Clear;72.27;26/03/2013
73.9;Clear;73.9;27/03/2013
75.91;Clear;75.91;28/03/2013
77.55;Clear;77.55;29/03/2013
78.71;Clear;78.71;30/03/2013
79.9;Clear;79.9;31/03/2013
80.22;Clear;79.43;01/04/2013
79.84;Clear;79.84;02/04/2013
79.3;Clear;79.3;03/04/2013
77.78;Clear;77.78;04/04/2013
74.39;Clear;74.39;05/04/2013
69.08;Clear;69.08;06/04/2013
63.78;Clear;63.78;07/04/2013
61.47;Clear;61.47;08/04/2013
60.0;Clear;60.0;09/04/2013
58.73;Clear;58.73;10/04/2013
57.24;Clear;57.24;11/04/2013
56.34;Clear;56.34;12/04/2013
55.37;Clear;55.37;13/04/2013
54.75;Clear;54.75;14/04/2013
54.52;Clear;54.52;15/04/2013
58.86;Clear;58.86;16/04/2013
64.7;Clear;64.7;17/04/2013
70.38;Clear;70.38;18/04/2013
76.13;Clear;76.13;19/04/2013
79.52;Clear;79.52;20/04/2013
82.11;Clear;81.18;21/04/2013
83.85;Clear;82.28;22/04/2013
85.45;Clear;83.54;23/04/2013
87.01;Clear;84.89;24/04/2013
87.16;Clear;85.05;25/04/2013
87.23;Clear;85.26;26/04/2013
86.84;Clear;84.98;27/04/2013
84.83;Clear;83.58;28/04/2013
80.39;Clear;80.69;29/04/2013
74.01;Clear;74.01;30/04/2013
73.23;Clear;73.23;01/05/2013
72.25;Clear;72.25;02/05/2013
71.68;Clear;71.68;03/05/2013
70.33;Clear;70.33;04/05/2013
68.77;Clear;68.77;05/05/2013
68.13;Clear;68.13;06/05/2013
67.33;Clear;67.33;07/05/2013
66.81;Clear;66.81;08/05/2013
67.83;Clear;67.83;09/05/2013
71.26;Clear;71.26;10/05/2013
73.55;Clear;73.55;11/05/2013
77.19;Clear;77.19;12/05/2013
80.9;Clear;82.49;13/05/2013
84.89;Clear;86.88;14/05/2013
88.03;Clear;90.51;15/05/2013
89.96;Partly Cloudy;92.38;16/05/2013
91.36;Partly Cloudy;93.64;17/05/2013
92.7;Partly Cloudy;95.1;18/05/2013
93.78;Partly Cloudy;95.86;19/05/2013
93.43;Clear;95.36;20/05/2013
92.11;Clear;94.45;21/05/2013
89.1;Clear;92.14;22/05/2013
84.7;Clear;87.62;23/05/2013
80.5;Drizzle;83.0;24/05/2013
78.57;Clear;78.57;25/05/2013
76.03;Clear;76.03;26/05/2013
74.44;Clear;74.44;27/05/2013
73.42;Clear;73.42;28/05/2013
70.84;Clear;70.84;29/05/2013
69.98;Clear;69.98;30/05/2013
70.11;Clear;70.11;31/05/2013
68.73;Clear;68.73;01/06/2013
68.35;Clear;68.35;02/06/2013
73.23;Clear;73.23;03/06/2013
77.87;Clear;77.87;04/06/2013
80.88;Clear;82.19;05/06/2013
83.59;Clear;84.29;06/06/2013
85.43;Clear;85.73;07/06/2013
87.87;Clear;87.54;08/06/2013
89.71;Clear;88.65;09/06/2013
91.0;Clear;89.43;10/06/2013
90.86;Clear;89.17;11/06/2013
91.21;Clear;89.53;12/06/2013
90.47;Clear;88.84;13/06/2013
87.15;Clear;86.17;14/06/2013
80.07;Clear;80.89;15/06/2013
73.81;Drizzle;73.81;16/06/2013
71.44;Clear;71.44;17/06/2013
68.97;Clear;68.97;18/06/2013
67.2;Clear;67.2;19/06/2013
66.21;Clear;66.21;20/06/2013
64.96;Clear;64.96;21/06/2013
62.94;Clear;62.94;22/06/2013
62.48;Clear;62.48;23/06/2013
61.11;Clear;61.11;24/06/2013
60.55;Clear;60.55;25/06/2013
60.29;Clear;60.29;26/06/2013
64.39;Clear;64.39;27/06/2013
69.07;Clear;69.07;28/06/2013
73.78;Clear;73.78;29/06/2013
76.88;Clear;76.88;30/06/2013
79.28;Clear;79.28;01/07/2013
81.75;Clear;82.0;02/07/2013
83.66;Clear;83.18;03/07/2013
85.88;Clear;84.6;04/07/2013
87.26;Clear;85.62;05/07/2013
88.05;Clear;85.98;06/07/2013
87.57;Clear;85.43;07/07/2013
87.04;Clear;84.8;08/07/2013
84.33;Clear;82.82;09/07/2013
78.15;Clear;78.15;10/07/2013
71.67;Clear;71.67;11/07/2013
69.63;Clear;69.63;12/07/2013
68.79;Clear;68.79;13/07/2013
68.16;Clear;68.16;14/07/2013
65.36;Clear;65.36;15/07/2013
63.59;Clear;63.59;16/07/2013
63.22;Clear;63.22;17/07/2013
62.0;Clear;62.0;18/07/2013
61.38;Clear;61.38;19/07/2013
61.34;Clear;61.34;20/07/2013
64.73;Clear;64.73;21/07/2013
69.48;Clear;69.48;22/07/2013
75.52;Clear;75.52;23/07/2013
80.7;Clear;82.29;24/07/2013
85.04;Clear;87.18;25/07/2013
88.72;Clear;91.43;26/07/2013
91.12;Clear;93.91;27/07/2013
91.07;Partly Cloudy;94.16;28/07/2013
89.36;Clear;92.64;29/07/2013
89.2;Clear;92.81;30/07/2013
88.54;Clear;92.46;31/07/2013
86.42;Clear;90.23;01/08/2013
84.26;Clear;87.72;02/08/2013
81.44;Partly Cloudy;84.89;03/08/2013
78.88;Clear;78.88;04/08/2013
77.78;Clear;77.78;05/08/2013
76.11;Clear;76.11;06/08/2013
75.23;Clear;75.23;07/08/2013
73.69;Clear;73.69;08/08/2013
71.98;Clear;71.98;09/08/2013
70.84;Clear;70.84;10/08/2013
69.46;Clear;69.46;11/08/2013
69.06;Clear;69.06;12/08/2013
68.7;Clear;68.7;13/08/2013
71.89;Clear;71.89;14/08/2013
76.27;Clear;76.27;15/08/2013
79.63;Clear;79.63;16/08/2013
82.31;Clear;83.03;17/08/2013
83.16;Partly Cloudy;83.48;18/08/2013
85.02;Partly Cloudy;84.84;19/08/2013
86.06;Partly Cloudy;85.84;20/08/2013
87.72;Partly Cloudy;87.25;21/08/2013
87.74;Partly Cloudy;87.02;22/08/2013
88.33;Partly Cloudy;87.54;23/08/2013
88.13;Partly Cloudy;87.2;24/08/2013
87.35;Clear;86.65;25/08/2013
85.24;Clear;84.91;26/08/2013
82.02;Clear;82.32;27/08/2013
77.66;Clear;77.66;28/08/2013
75.02;Clear;75.02;29/08/2013
71.73;Clear;71.73;30/08/2013
69.03;Clear;69.03;31/08/2013
67.82;Clear;67.82;01/09/2013
66.42;Clear;66.42;02/09/2013
65.19;Clear;65.19;03/09/2013
64.28;Clear;64.28;04/09/2013
62.85;Clear;62.85;05/09/2013
61.74;Clear;61.74;06/09/2013
65.97;Clear;65.97;07/09/2013
72.08;Clear;72.08;08/09/2013
77.11;Clear;77.11;09/09/2013
80.53;Clear;81.33;10/09/2013
84.21;Clear;84.15;11/09/2013
86.11;Clear;85.31;12/09/2013
87.94;Partly Cloudy;86.79;13/09/2013
89.67;Partly Cloudy;88.28;14/09/2013
89.7;Clear;88.08;15/09/2013
90.7;Partly Cloudy;88.92;16/09/2013
89.95;Clear;88.09;17/09/2013
89.68;Clear;87.9;18/09/2013
87.78;Clear;86.37;19/09/2013
83.63;Clear;83.2;20/09/2013
76.25;Clear;76.25;21/09/2013
72.44;Clear;72.44;22/09/2013
69.77;Clear;69.77;23/09/2013
68.38;Clear;68.38;24/09/2013
66.23;Clear;66.23;25/09/2013
65.72;Clear;65.72;26/09/2013
64.47;Clear;64.47;27/09/2013
63.61;Clear;63.61;28/09/2013
62.62;Clear;62.62;29/09/2013
61.86;Clear;61.86;30/09/2013
66.44;Clear;66.44;01/10/2013
71.96;Clear;71.96;02/10/2013
77.88;Clear;77.88;03/10/2013
82.23;Clear;83.17;04/10/2013
85.63;Clear;86.1;05/10/2013
87.97;Clear;88.06;06/10/2013
89.05;Clear;89.03;07/10/2013
89.59;Clear;89.71;08/10/2013
89.76;Clear;89.83;09/10/2013
90.6;Clear;90.79;10/10/2013
89.14;Clear;89.47;11/10/2013
87.66;Clear;88.34;12/10/2013
85.23;Clear;86.04;13/10/2013
81.48;Clear;83.28;14/10/2013
78.91;Clear;78.91;15/10/2013
77.44;Clear;77.44;16/10/2013
76.46;Clear;76.46;17/10/2013
75.63;Clear;75.63;18/10/2013
74.7;Clear;74.7;19/10/2013
74.63;Drizzle;74.63;20/10/2013
72.83;Drizzle;72.83;21/10/2013
71.48;Light Rain;71.48;22/10/2013
70.38;Light Rain;70.38;23/10/2013
70.09;Light Rain;70.09;24/10/2013
70.42;Light Rain;70.42;25/10/2013
70.88;Light Rain;70.88;26/10/2013
71.8;Light Rain;71.8;27/10/2013
73.32;Clear;73.32;28/10/2013
76.1;Partly Cloudy;76.1;29/10/2013
78.67;Clear;78.67;30/10/2013
80.87;Clear;83.13;31/10/2013
82.43;Partly Cloudy;84.3;01/11/2013
84.32;Clear;85.92;02/11/2013
83.94;Clear;85.94;03/11/2013
83.98;Clear;85.77;04/11/2013
81.45;Partly Cloudy;83.61;05/11/2013
78.1;Light Rain;78.1;06/11/2013
75.8;Clear;75.8;07/11/2013
72.47;Clear;72.47;08/11/2013
70.59;Clear;70.59;09/11/2013
69.19;Clear;69.19;10/11/2013
67.88;Clear;67.88;11/11/2013
66.8;Clear;66.8;12/11/2013
65.51;Clear;65.51;13/11/2013
65.0;Clear;65.0;14/11/2013
63.23;Clear;63.23;15/11/2013
62.68;Clear;62.68;16/11/2013
61.96;Clear;61.96;17/11/2013
64.24;Clear;64.24;18/11/2013
68.57;Clear;68.57;19/11/2013
72.32;Clear;72.32;20/11/2013
75.79;Clear;75.79;21/11/2013
78.71;Clear;78.71;22/11/2013
80.55;Clear;80.87;23/11/2013
82.16;Clear;82.09;24/11/2013
82.69;Clear;82.5;25/11/2013
83.28;Partly Cloudy;83.1;26/11/2013
83.58;Clear;83.51;27/11/2013
83.22;Clear;83.38;28/11/2013
81.03;Light Rain;82.08;29/11/2013
76.66;Rain;76.66;30/11/2013
74.66;Rain;74.66;01/12/2013
72.8;Light Rain;72.8;02/12/2013
71.31;Light Rain;71.31;03/12/2013
70.74;Clear;70.74;04/12/2013
70.17;Clear;70.17;05/12/2013
70.0;Partly Cloudy;70.0;06/12/2013
69.81;Drizzle;69.81;07/12/2013
69.18;Drizzle;69.18;08/12/2013
68.64;Partly Cloudy;68.64;09/12/2013
68.15;Clear;68.15;10/12/2013
67.32;Light Rain;67.32;11/12/2013
66.5;Light Rain;66.5;12/12/2013
65.82;Rain;65.82;13/12/2013
65.81;Light Rain;65.81;14/12/2013
66.54;Light Rain;66.54;15/12/2013
67.55;Light Rain;67.55;16/12/2013
68.89;Drizzle;68.89;17/12/2013
69.94;Clear;69.94;18/12/2013
71.56;Overcast;71.56;19/12/2013
72.89;Partly Cloudy;72.89;20/12/2013
73.23;Clear;73.23;21/12/2013
73.45;Partly Cloudy;73.45;22/12/2013
72.2;Clear;72.2;23/12/2013
70.73;Drizzle;70.73;24/12/2013
69.8;Drizzle;69.8;25/12/2013
69.16;Drizzle;69.16;26/12/2013
68.49;Light Rain;68.49;27/12/2013
67.67;Light Rain;67.67;28/12/2013
67.35;Light Rain;67.35;29/12/2013
67.03;Drizzle;67.03;30/12/2013
66.82;Partly Cloudy;66.82;31/12/2013
66.72;Clear;66.72;01/01/2014
66.24;Partly Cloudy;66.24;02/01/2014
66.09;Clear;66.09;03/01/2014
65.94;Clear;65.94;04/01/2014
66.46;Clear;66.46;05/01/2014
68.39;Partly Cloudy;68.39;06/01/2014
69.86;Partly Cloudy;69.86;07/01/2014
70.66;Clear;70.66;08/01/2014
71.94;Partly Cloudy;71.94;09/01/2014
72.3;Partly Cloudy;72.3;10/01/2014
72.85;Clear;72.85;11/01/2014
73.54;Mostly Cloudy;73.54;12/01/2014
72.86;Clear;72.86;13/01/2014
72.41;Clear;72.41;14/01/2014
71.51;Clear;71.51;15/01/2014
70.59;Clear;70.59;16/01/2014
69.51;Clear;69.51;17/01/2014
68.69;Overcast;68.69;18/01/2014
68.3;Partly Cloudy;68.3;19/01/2014
67.89;Clear;67.89;20/01/2014
68.0;Clear;68.0;21/01/2014
67.64;Clear;67.64;22/01/2014
66.86;Drizzle;66.86;23/01/2014
65.84;Light Rain;65.84;24/01/2014
65.36;Light Rain;65.36;25/01/2014
64.97;Rain;64.97;26/01/2014
64.28;Rain;64.28;27/01/2014
62.89;Rain;62.89;28/01/2014
62.62;Rain;62.62;29/01/2014
63.03;Rain;63.03;30/01/2014
63.54;Light Rain;63.54;31/01/2014
64.86;Partly Cloudy;64.86;01/02/2014
66.6;Partly Cloudy;66.6;02/02/2014
68.02;Partly Cloudy;68.02;03/02/2014
69.12;Partly Cloudy;69.12;04/02/2014
71.12;Overcast;71.12;05/02/2014
72.67;Clear;72.67;06/02/2014
74.81;Partly Cloudy;74.81;07/02/2014
74.86;Clear;74.86;08/02/2014
75.08;Clear;75.08;09/02/2014
73.89;Clear;73.89;10/02/2014
70.03;Clear;70.03;11/02/2014
65.88;Clear;65.88;12/02/2014
63.44;Clear;63.44;13/02/2014
61.89;Clear;61.89;14/02/2014
60.17;Clear;60.17;15/02/2014
59.43;Clear;59.43;16/02/2014
58.35;Clear;58.35;17/02/2014
57.37;Clear;57.37;18/02/2014
56.68;Clear;56.68;19/02/2014
56.13;Clear;56.13;20/02/2014
56.03;Clear;56.03;21/02/2014
58.08;Clear;58.08;22/02/2014
60.62;Clear;60.62;23/02/2014
65.48;Clear;65.48;24/02/2014
71.01;Clear;71.01;25/02/2014
74.58;Clear;74.58;26/02/2014
77.37;Clear;77.37;27/02/2014
79.61;Clear;79.61;28/02/2014
80.23;Clear;80.03;01/03/2014
80.9;Clear;80.36;02/03/2014
80.74;Clear;80.43;03/03/2014
80.44;Clear;80.11;04/03/2014
79.96;Clear;79.96;05/03/2014
78.13;Clear;78.13;06/03/2014
73.17;Clear;73.17;07/03/2014
68.37;Clear;68.37;08/03/2014
65.93;Clear;65.93;09/03/2014
63.27;Clear;63.27;10/03/2014
61.89;Clear;61.89;11/03/2014
60.51;Clear;60.51;12/03/2014
58.83;Clear;58.83;13/03/2014
57.32;Clear;57.32;14/03/2014
56.74;Clear;56.74;15/03/2014
55.81;Clear;55.81;16/03/2014
55.35;Clear;55.35;17/03/2014
58.06;Clear;58.06;18/03/2014
63.31;Clear;63.31;19/03/2014
68.73;Clear;68.73;20/03/2014
73.42;Clear;73.42;21/03/2014
77.64;Clear;77.64;22/03/2014
79.96;Clear;79.96;23/03/2014
81.19;Clear;80.41;24/03/2014
82.55;Clear;81.36;25/03/2014
83.16;Clear;81.74;26/03/2014
83.73;Clear;82.11;27/03/2014
83.46;Clear;82.01;28/03/2014
82.37;Clear;81.32;29/03/2014
80.23;Clear;80.16;30/03/2014
74.81;Clear;74.81;31/03/2014
70.28;Clear;70.28;01/04/2014
67.71;Clear;67.71;02/04/2014
66.24;Clear;66.24;03/04/2014
64.08;Clear;64.08;04/04/2014
63.31;Clear;63.31;05/04/2014
62.1;Clear;62.1;06/04/2014
61.13;Clear;61.13;07/04/2014
59.93;Clear;59.93;08/04/2014
59.21;Clear;59.21;09/04/2014
58.69;Clear;58.69;10/04/2014
61.46;Clear;61.46;11/04/2014
66.08;Clear;66.08;12/04/2014
71.26;Clear;71.26;13/04/2014
74.72;Clear;74.72;14/04/2014
78.78;Clear;78.78;15/04/2014
81.39;Clear;82.46;16/04/2014
83.53;Clear;84.17;17/04/2014
84.81;Partly Cloudy;85.19;18/04/2014
85.32;Clear;85.65;19/04/2014
85.52;Partly Cloudy;85.83;20/04/2014
85.26;Clear;85.56;21/04/2014
83.79;Clear;84.23;22/04/2014
81.81;Clear;82.71;23/04/2014
78.5;Clear;78.5;24/04/2014
76.27;Clear;76.27;25/04/2014
74.71;Clear;74.71;26/04/2014
73.14;Clear;73.14;27/04/2014
71.74;Clear;71.74;28/04/2014
70.41;Clear;70.41;29/04/2014
69.88;Clear;69.88;30/04/2014
69.01;Clear;69.01;01/05/2014
68.4;Clear;68.4;02/05/2014
68.77;Clear;68.77;03/05/2014
69.01;Clear;69.01;04/05/2014
70.24;Partly Cloudy;70.24;05/05/2014
71.51;Light Rain;71.51;06/05/2014
73.11;Clear;73.11;07/05/2014
74.44;Partly Cloudy;74.44;08/05/2014
77.27;Clear;77.27;09/05/2014
79.53;Partly Cloudy;79.53;10/05/2014
81.49;Partly Cloudy;85.06;11/05/2014
83.14;Partly Cloudy;86.89;12/05/2014
84.35;Partly Cloudy;88.14;13/05/2014
86.15;Partly Cloudy;89.21;14/05/2014
84.75;Light Rain;87.23;15/05/2014
84.31;Clear;85.86;16/05/2014
82.18;Clear;83.41;17/05/2014
78.22;Clear;78.22;18/05/2014
75.12;Clear;75.12;19/05/2014
71.12;Clear;71.12;20/05/2014
70.25;Clear;70.25;21/05/2014
68.15;Clear;68.15;22/05/2014
66.4;Clear;66.4;23/05/2014
65.31;Clear;65.31;24/05/2014
63.13;Clear;63.13;25/05/2014
61.81;Clear;61.81;26/05/2014
60.69;Clear;60.69;27/05/2014
60.1;Clear;60.1;28/05/2014
62.65;Clear;62.65;29/05/2014
67.5;Clear;67.5;30/05/2014
72.64;Clear;72.64;31/05/2014
77.43;Clear;77.43;01/06/2014
80.16;Clear;80.54;02/06/2014
81.1;Clear;81.01;03/06/2014
81.92;Clear;81.55;04/06/2014
82.67;Partly Cloudy;82.02;05/06/2014
83.07;Partly Cloudy;82.33;06/06/2014
83.37;Clear;82.6;07/06/2014
83.12;Partly Cloudy;82.3;08/06/2014
82.68;Clear;81.9;09/06/2014
80.74;Clear;80.67;10/06/2014
76.45;Clear;76.45;11/06/2014
70.59;Clear;70.59;12/06/2014
67.95;Clear;67.95;13/06/2014
66.94;Clear;66.94;14/06/2014
66.16;Clear;66.16;15/06/2014
64.62;Clear;64.62;16/06/2014
63.09;Clear;63.09;17/06/2014
61.66;Clear;61.66;18/06/2014
60.02;Clear;60.02;19/06/2014
58.89;Clear;58.89;20/06/2014
57.94;Clear;57.94;21/06/2014
60.38;Clear;60.38;22/06/2014
65.99;Clear;65.99;23/06/2014
70.72;Clear;70.72;24/06/2014
74.38;Clear;74.38;25/06/2014
77.22;Clear;77.22;26/06/2014
79.11;Clear;79.11;27/06/2014
80.19;Clear;79.92;28/06/2014
81.7;Partly Cloudy;80.82;29/06/2014
82.83;Clear;81.35;30/06/2014
83.74;Clear;81.95;01/07/2014
83.37;Clear;81.61;02/07/2014
82.83;Clear;81.25;03/07/2014
80.73;Clear;79.99;04/07/2014
74.6;Clear;74.6;05/07/2014
68.5;Clear;68.5;06/07/2014
64.92;Clear;64.92;07/07/2014
62.53;Clear;62.53;08/07/2014
61.2;Clear;61.2;09/07/2014
59.8;Clear;59.8;10/07/2014
58.2;Clear;58.2;11/07/2014
57.42;Clear;57.42;12/07/2014
56.23;Clear;56.23;13/07/2014
56.04;Clear;56.04;14/07/2014
54.66;Clear;54.66;15/07/2014
57.94;Clear;57.94;16/07/2014
64.02;Clear;64.02;17/07/2014
70.25;Clear;70.25;18/07/2014
75.0;Clear;75.0;19/07/2014
78.95;Clear;78.95;20/07/2014
82.57;Clear;81.61;21/07/2014
84.66;Clear;82.56;22/07/2014
85.82;Clear;83.52;23/07/2014
86.39;Clear;84.03;24/07/2014
86.83;Clear;84.37;25/07/2014
86.08;Clear;84.0;26/07/2014
85.11;Clear;83.43;27/07/2014
83.11;Clear;82.25;28/07/2014
77.8;Clear;77.8;29/07/2014
74.32;Clear;74.32;30/07/2014
71.45;Clear;71.45;31/07/2014
70.03;Clear;70.03;01/08/2014
69.61;Clear;69.61;02/08/2014
68.61;Clear;68.61;03/08/2014
69.28;Partly Cloudy;69.28;04/08/2014
69.07;Clear;69.07;05/08/2014
69.23;Clear;69.23;06/08/2014
70.29;Clear;70.29;07/08/2014
70.19;Light Rain;70.19;08/08/2014
71.01;Light Rain;71.01;09/08/2014
71.57;Light Rain;71.57;10/08/2014
71.53;Light Rain;71.53;11/08/2014
71.93;Rain;71.93;12/08/2014
72.54;Rain;72.54;13/08/2014
73.61;Rain;73.61;14/08/2014
75.64;Drizzle;75.64;15/08/2014
76.91;Humid and Partly Cloudy;76.91;16/08/2014
79.58;Partly Cloudy;79.58;17/08/2014
80.98;Partly Cloudy;85.83;18/08/2014
80.53;Clear;85.12;19/08/2014
80.11;Drizzle;84.7;20/08/2014
79.52;Partly Cloudy;79.52;21/08/2014
77.8;Light Rain;77.8;22/08/2014
76.44;Light Rain;76.44;23/08/2014
75.63;Clear;75.63;24/08/2014
75.02;Clear;75.02;25/08/2014
74.75;Clear;74.75;26/08/2014
74.62;Clear;74.62;27/08/2014
74.28;Clear;74.28;28/08/2014
73.51;Clear;73.51;29/08/2014
72.99;Partly Cloudy;72.99;30/08/2014
72.08;Partly Cloudy;72.08;31/08/2014
71.79;Clear;71.79;01/09/2014
73.09;Clear;73.09;02/09/2014
75.65;Clear;75.65;03/09/2014
78.53;Partly Cloudy;78.53;04/09/2014
81.84;Clear;87.39;05/09/2014
84.48;Clear;91.04;06/09/2014
86.64;Clear;93.23;07/09/2014
88.57;Clear;95.09;08/09/2014
89.33;Clear;95.91;09/09/2014
89.6;Partly Cloudy;96.31;10/09/2014
89.73;Light Rain;96.96;11/09/2014
88.15;Light Rain;95.11;12/09/2014
86.51;Light Rain;93.54;13/09/2014
84.37;Drizzle;90.88;14/09/2014
80.84;Clear;85.66;15/09/2014
79.02;Clear;79.02;16/09/2014
77.83;Clear;77.83;17/09/2014
76.92;Clear;76.92;18/09/2014
76.24;Clear;76.24;19/09/2014
74.88;Clear;74.88;20/09/2014
75.03;Clear;75.03;21/09/2014
74.76;Clear;74.76;22/09/2014
74.25;Clear;74.25;23/09/2014
73.53;Clear;73.53;24/09/2014
73.61;Clear;73.61;25/09/2014
73.79;Clear;73.79;26/09/2014
77.22;Clear;77.22;27/09/2014
80.3;Clear;84.05;28/09/2014
83.21;Clear;88.58;29/09/2014
85.61;Clear;92.32;30/09/2014
88.27;Clear;95.96;01/10/2014
89.8;Clear;98.42;02/10/2014
89.44;Light Rain;98.45;03/10/2014
87.77;Clear;97.88;04/10/2014
84.88;Light Rain;93.31;05/10/2014
83.36;Light Rain;90.84;06/10/2014
81.6;Light Rain;87.23;07/10/2014
79.38;Light Rain;79.38;08/10/2014
77.5;Clear;77.5;09/10/2014
76.28;Light Rain;76.28;10/10/2014
75.86;Drizzle;75.86;11/10/2014
75.24;Clear;75.24;12/10/2014
74.86;Clear;74.86;13/10/2014
74.36;Clear;74.36;14/10/2014
74.22;Partly Cloudy;74.22;15/10/2014
73.33;Partly Cloudy;73.33;16/10/2014
72.73;Clear;72.73;17/10/2014
72.05;Clear;72.05;18/10/2014
71.98;Clear;71.98;19/10/2014
72.76;Clear;72.76;20/10/2014
74.92;Clear;74.92;21/10/2014
77.08;Clear;77.08;22/10/2014
79.6;Clear;79.6;23/10/2014
82.37;Partly Cloudy;87.79;24/10/2014
85.24;Clear;92.48;25/10/2014
86.86;Clear;94.33;26/10/2014
86.49;Partly Cloudy;93.46;27/10/2014
86.78;Partly Cloudy;94.86;28/10/2014
86.75;Light Rain;94.7;29/10/2014
86.42;Light Rain;94.11;30/10/2014
84.23;Light Rain;91.2;31/10/2014
82.03;Clear;87.6;01/11/2014
79.43;Light Rain;79.43;02/11/2014
76.45;Rain;76.45;03/11/2014
73.63;Rain;73.63;04/11/2014
71.99;Rain;71.99;05/11/2014
71.65;Light Rain;71.65;06/11/2014
71.94;Light Rain;71.94;07/11/2014
71.93;Light Rain;71.93;08/11/2014
71.64;Clear;71.64;09/11/2014
71.93;Clear;71.93;10/11/2014
72.15;Clear;72.15;11/11/2014
72.21;Clear;72.21;12/11/2014
72.95;Clear;72.95;13/11/2014
74.94;Clear;74.94;14/11/2014
77.81;Clear;77.81;15/11/2014
81.49;Clear;86.81;16/11/2014
85.11;Clear;91.67;17/11/2014
86.69;Clear;93.35;18/11/2014
88.61;Partly Cloudy;95.54;19/11/2014
90.02;Partly Cloudy;96.67;20/11/2014
90.69;Clear;97.08;21/11/2014
89.69;Partly Cloudy;95.97;22/11/2014
89.22;Clear;95.42;23/11/2014
86.87;Clear;92.56;24/11/2014
83.11;Clear;88.06;25/11/2014
80.71;Clear;84.49;26/11/2014
79.49;Clear;79.49;27/11/2014
77.76;Clear;77.76;28/11/2014
76.07;Clear;76.07;29/11/2014
74.36;Clear;74.36;30/11/2014
73.56;Clear;73.56;01/12/2014
73.03;Clear;73.03;02/12/2014
71.35;Clear;71.35;03/12/2014
69.79;Clear;69.79;04/12/2014
68.23;Clear;68.23;05/12/2014
67.04;Clear;67.04;06/12/2014
68.19;Clear;68.19;07/12/2014
71.77;Clear;71.77;08/12/2014
74.65;Clear;74.65;09/12/2014
77.41;Clear;77.41;10/12/2014
79.89;Partly Cloudy;79.89;11/12/2014
81.5;Partly Cloudy;82.87;12/12/2014
82.61;Partly Cloudy;83.68;13/12/2014
84.07;Partly Cloudy;84.77;14/12/2014
84.53;Partly Cloudy;85.09;15/12/2014
83.96;Clear;84.43;16/12/2014
83.26;Clear;83.87;17/12/2014
81.97;Clear;82.82;18/12/2014
78.74;Clear;78.74;19/12/2014
75.62;Clear;75.62;20/12/2014
72.18;Clear;72.18;21/12/2014
70.37;Clear;70.37;22/12/2014
68.74;Clear;68.74;23/12/2014
67.22;Clear;67.22;24/12/2014
66.12;Clear;66.12;25/12/2014
65.52;Clear;65.52;26/12/2014
64.56;Clear;64.56;27/12/2014
65.28;Drizzle;65.28;28/12/2014
65.46;Light Rain;65.46;29/12/2014
65.39;Clear;65.39;30/12/2014
66.41;Partly Cloudy;66.41;31/12/2014
67.91;Clear;67.91;01/01/2015
70.36;Clear;70.36;02/01/2015
73.37;Clear;73.37;03/01/2015
77.0;Clear;77.0;04/01/2015
79.12;Clear;79.12;05/01/2015
79.93;Partly Cloudy;79.93;06/01/2015
80.25;Partly Cloudy;83.09;07/01/2015
79.61;Light Rain;79.61;08/01/2015
79.94;Light Rain;79.94;09/01/2015
80.77;Clear;85.37;10/01/2015
80.92;Clear;85.58;11/01/2015
79.94;Clear;79.94;12/01/2015
78.88;Partly Cloudy;78.88;13/01/2015
78.54;Clear;78.54;14/01/2015
78.28;Clear;78.28;15/01/2015
78.15;Partly Cloudy;78.15;16/01/2015
78.15;Partly Cloudy;78.15;17/01/2015
78.16;Clear;78.16;18/01/2015
78.27;Partly Cloudy;78.27;19/01/2015
78.53;Clear;78.53;20/01/2015
78.18;Clear;78.18;21/01/2015
77.45;Clear;77.45;22/01/2015
76.31;Clear;76.31;23/01/2015
75.57;Clear;75.57;24/01/2015
74.39;Partly Cloudy;74.39;25/01/2015
74.48;Clear;74.48;26/01/2015
75.42;Clear;75.42;27/01/2015
75.68;Partly Cloudy;75.68;28/01/2015
76.85;Partly Cloudy;76.85;29/01/2015
77.71;Partly Cloudy;77.71;30/01/2015
79.0;Partly Cloudy;79.0;31/01/2015
79.1;Partly Cloudy;79.1;01/02/2015
79.44;Partly Cloudy;79.44;02/02/2015
79.21;Partly Cloudy;79.21;03/02/2015
78.14;Clear;78.14;04/02/2015
76.02;Clear;76.02;05/02/2015
72.62;Clear;72.62;06/02/2015
69.73;Clear;69.73;07/02/2015
68.07;Clear;68.07;08/02/2015
65.86;Clear;65.86;09/02/2015
64.45;Clear;64.45;10/02/2015
63.38;Clear;63.38;11/02/2015
